Status,1635830350000,33,24,5,3,1561097984,0.00,115.00,47.00,0,1,0,0.0
Status,1635830350000,33,25,5,5,1561097984,0.00,229.00,59.00,0,1,0,0.0
Status,1635830350000,33,26,5,7,1561097984,0.00,149.00,7.00,0,1,0,0.0
Status,1635830350000,33,27,5,8,1561097984,0.00,104.00,50.00,0,1,0,0.0
Status,1635830350000,33,28,5,10,1561097984,0.00,161.00,10.00,0,1,0,0.0
Status,1635830350000,33,29,5,13,1561097984,0.00,91.00,61.00,0,1,0,0.0
Status,1635830350000,33,30,5,14,1561097984,0.00,281.00,14.00,0,1,0,0.0
Status,1635830350000,33,31,5,21,1561097984,0.00,7.00,42.00,0,1,0,0.0
Status,1635830350000,33,32,5,22,1561097984,0.00,57.00,14.00,0,1,0,0.0
OrientationDeg,1635830349983,3535733702145,283,-5,-47
Raw,1635830350434,3553699000000,18,,-1319862014735559869,0.7238807678222656,383.7247204501182,10.97009293454505,61.1527006417243,2,23,0.0,16399,191968360600052,824,21.3,99.21912384033203,6.506500244140625,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.48,17.8,0.0,0.0,,,,
Raw,1635830350434,3553699000000,18,,-1319862014735559869,0.7238807678222656,383.7247204501182,10.97009293454505,61.1527006417243,2,9,0.0,16399,191954313356287,1222,18.6,69.1534194946289,6.716000556945801,16,0.0,0.0,1.56109798E9,,,,0,,5,-0.12,14.3,-2597.60693359375,30.36346435546875,,,,
OrientationDeg,1635830349998,3535749702145,283,-5,-47
OrientationDeg,1635830350014,3535765702145,283,-5,-47
OrientationDeg,1635830350030,3535781702145,283,-5,-47
OrientationDeg,1635830350046,3535797702145,283,-5,-47
OrientationDeg,1635830350062,3535813702145,283,-5,-47
OrientationDeg,1635830350078,3535829702145,283,-5,-47
OrientationDeg,1635830350094,3535845702145,283,-5,-47
OrientationDeg,1635830350110,3535861702145,283,-5,-47
OrientationDeg,1635830350126,3535877702145,283,-5,-47
